lineage,n_species,pfam_id,frequency
Rhizaria,15,PF01423,1
Rhizaria,15,PF01425,1
Rhizaria,15,PF01428,1
Rhizaria,15,PF01432,1
Rhizaria,15,PF01433,1
Rhizaria,15,PF01434,1
Rhizaria,15,PF01435,1
Rhizaria,15,PF01451,1
Rhizaria,15,PF01465,1
Rhizaria,15,PF01466,1
Rhizaria,15,PF01467,1
Rhizaria,15,PF01479,1
Rhizaria,15,PF01480,1
Rhizaria,15,PF01485,1
Rhizaria,15,PF01490,1
Rhizaria,15,PF01491,1
Rhizaria,15,PF01494,1
Rhizaria,15,PF01496,1
Rhizaria,15,PF01501,1
Rhizaria,15,PF01504,1
Rhizaria,15,PF01507,1
Rhizaria,15,PF01512,1
Rhizaria,15,PF01521,1
Rhizaria,15,PF01529,1
Rhizaria,15,PF01532,1
Rhizaria,15,PF01535,1
Rhizaria,15,PF01545,1
Rhizaria,15,PF01546,1
Rhizaria,15,PF01549,1
Rhizaria,15,PF01551,1
Rhizaria,15,PF01553,1
Rhizaria,15,PF01554,1
Rhizaria,15,PF01556,1
Rhizaria,15,PF01557,1
Rhizaria,15,PF01565,1
Rhizaria,15,PF01569,1
Rhizaria,15,PF01571,1
Rhizaria,15,PF01585,1
Rhizaria,15,PF01588,1
Rhizaria,15,PF01590,1
Rhizaria,15,PF01591,1
Rhizaria,15,PF01592,1
Rhizaria,15,PF01593,1
Rhizaria,15,PF01595,1
Rhizaria,15,PF01596,1
Rhizaria,15,PF01597,1
Rhizaria,15,PF01602,1
Rhizaria,15,PF01603,1
Rhizaria,15,PF01612,1
Rhizaria,15,PF01619,1
Rhizaria,15,PF01625,1
Rhizaria,15,PF01636,1
Rhizaria,15,PF01641,1
Rhizaria,15,PF01642,1
Rhizaria,15,PF01650,1
Rhizaria,15,PF01652,1
Rhizaria,15,PF01655,1
Rhizaria,15,PF01661,1
Rhizaria,15,PF01680,1
Rhizaria,15,PF01687,1
Rhizaria,15,PF01694,1
Rhizaria,15,PF01699,1
Rhizaria,15,PF01704,1
Rhizaria,15,PF01722,1
Rhizaria,15,PF01728,1
Rhizaria,15,PF01733,1
Rhizaria,15,PF01734,1
Rhizaria,15,PF01738,1
Rhizaria,15,PF01743,1
Rhizaria,15,PF01746,1
Rhizaria,15,PF01747,1
Rhizaria,15,PF01753,1
Rhizaria,15,PF01757,1
Rhizaria,15,PF01764,1
Rhizaria,15,PF01775,1
Rhizaria,15,PF01777,1
Rhizaria,15,PF01778,1
Rhizaria,15,PF01780,1
Rhizaria,15,PF01786,1
Rhizaria,15,PF01798,1
Rhizaria,15,PF01813,1
Rhizaria,15,PF01825,1
Rhizaria,15,PF01841,1
Rhizaria,15,PF01849,1
Rhizaria,15,PF01852,1
Rhizaria,15,PF01853,1
Rhizaria,15,PF01871,1
Rhizaria,15,PF01873,1
Rhizaria,15,PF01875,1
Rhizaria,15,PF01883,1
Rhizaria,15,PF01907,1
Rhizaria,15,PF01912,1
Rhizaria,15,PF01915,1
Rhizaria,15,PF01916,1
Rhizaria,15,PF01918,1
Rhizaria,15,PF01920,1
Rhizaria,15,PF01922,1
Rhizaria,15,PF01923,1
Rhizaria,15,PF01925,1
Rhizaria,15,PF01926,1
Rhizaria,15,PF01929,1
Rhizaria,15,PF01937,1
Rhizaria,15,PF01940,1
Rhizaria,15,PF01956,1
Rhizaria,15,PF01965,1
Rhizaria,15,PF01966,1
Rhizaria,15,PF01979,1
Rhizaria,15,PF01981,1
Rhizaria,15,PF01984,1
Rhizaria,15,PF01988,1
Rhizaria,15,PF01991,1
Rhizaria,15,PF01992,1
Rhizaria,15,PF02020,1
Rhizaria,15,PF02036,1
Rhizaria,15,PF02037,1
Rhizaria,15,PF02099,1
Rhizaria,15,PF02114,1
Rhizaria,15,PF02115,1
Rhizaria,15,PF02127,1
Rhizaria,15,PF02136,1
Rhizaria,15,PF02141,1
Rhizaria,15,PF02146,1
Rhizaria,15,PF02167,1
Rhizaria,15,PF02176,1
Rhizaria,15,PF02181,1
Rhizaria,15,PF02204,1
Rhizaria,15,PF02213,1
Rhizaria,15,PF02214,1
Rhizaria,15,PF02219,1
Rhizaria,15,PF02225,1
Rhizaria,15,PF02229,1
Rhizaria,15,PF02230,1
Rhizaria,15,PF02233,1
Rhizaria,15,PF02263,1
Rhizaria,15,PF02291,1
Rhizaria,15,PF02301,1
Rhizaria,15,PF02338,1
Rhizaria,15,PF02347,1
Rhizaria,15,PF02353,1
Rhizaria,15,PF02358,1
Rhizaria,15,PF02373,1
Rhizaria,15,PF02374,1
Rhizaria,15,PF02390,1
Rhizaria,15,PF02423,1
Rhizaria,15,PF02463,1
Rhizaria,15,PF02466,1
Rhizaria,15,PF02492,1
Rhizaria,15,PF02493,1
Rhizaria,15,PF02515,1
Rhizaria,15,PF02516,1
Rhizaria,15,PF02518,1
Rhizaria,15,PF02535,1
Rhizaria,15,PF02574,1
Rhizaria,15,PF02586,1
Rhizaria,15,PF02622,1
Rhizaria,15,PF02628,1
Rhizaria,15,PF02630,1
Rhizaria,15,PF02656,1
Rhizaria,15,PF02668,1
Rhizaria,15,PF02678,1
Rhizaria,15,PF02698,1
Rhizaria,15,PF02714,1
Rhizaria,15,PF02731,1
Rhizaria,15,PF02737,1
Rhizaria,15,PF02750,1
Rhizaria,15,PF02773,1
Rhizaria,15,PF02776,1
Rhizaria,15,PF02777,1
Rhizaria,15,PF02779,1
Rhizaria,15,PF02781,1
Rhizaria,15,PF02782,1
Rhizaria,15,PF02786,1
Rhizaria,15,PF02792,1
Rhizaria,15,PF02798,1
Rhizaria,15,PF02800,1
Rhizaria,15,PF02815,1
Rhizaria,15,PF02816,1
Rhizaria,15,PF02823,1
Rhizaria,15,PF02825,1
Rhizaria,15,PF02826,1
Rhizaria,15,PF02833,1
Rhizaria,15,PF02840,1
Rhizaria,15,PF02847,1
Rhizaria,15,PF02852,1
Rhizaria,15,PF02854,1
Rhizaria,15,PF02867,1
Rhizaria,15,PF02872,1
Rhizaria,15,PF02878,1
Rhizaria,15,PF02882,1
Rhizaria,15,PF02891,1
Rhizaria,15,PF02897,1
Rhizaria,15,PF02902,1
Rhizaria,15,PF02913,1
Rhizaria,15,PF02940,1
Rhizaria,15,PF02953,1
Rhizaria,15,PF02965,1
Rhizaria,15,PF02966,1
Rhizaria,15,PF02985,1
Rhizaria,15,PF02990,1
Rhizaria,15,PF02991,1
Rhizaria,15,PF02996,1
Rhizaria,15,PF03006,1
Rhizaria,15,PF03024,1
Rhizaria,15,PF03029,1
Rhizaria,15,PF03030,1
Rhizaria,15,PF03031,1
Rhizaria,15,PF03055,1
Rhizaria,15,PF03060,1
Rhizaria,15,PF03062,1
Rhizaria,15,PF03071,1
Rhizaria,15,PF03074,1
Rhizaria,15,PF03083,1
Rhizaria,15,PF03092,1
Rhizaria,15,PF03095,1
Rhizaria,15,PF03096,1
Rhizaria,15,PF03099,1
Rhizaria,15,PF03109,1
Rhizaria,15,PF03124,1
Rhizaria,15,PF03129,1
Rhizaria,15,PF03133,1
Rhizaria,15,PF03134,1
Rhizaria,15,PF03151,1
Rhizaria,15,PF03152,1
Rhizaria,15,PF03167,1
Rhizaria,15,PF03171,1
Rhizaria,15,PF03176,1
Rhizaria,15,PF03178,1
Rhizaria,15,PF03188,1
Rhizaria,15,PF03208,1
Rhizaria,15,PF03223,1
Rhizaria,15,PF03226,1
Rhizaria,15,PF03227,1
Rhizaria,15,PF03248,1
Rhizaria,15,PF03259,1
Rhizaria,15,PF03283,1
Rhizaria,15,PF03291,1
Rhizaria,15,PF03308,1
Rhizaria,15,PF03348,1
Rhizaria,15,PF03357,1
Rhizaria,15,PF03358,1
Rhizaria,15,PF03366,1
Rhizaria,15,PF03371,1
Rhizaria,15,PF03372,1
Rhizaria,15,PF03381,1
Rhizaria,15,PF03388,1
Rhizaria,15,PF03398,1
Rhizaria,15,PF03407,1
Rhizaria,15,PF03416,1
Rhizaria,15,PF03417,1
Rhizaria,15,PF03435,1
Rhizaria,15,PF03441,1
Rhizaria,15,PF03446,1
Rhizaria,15,PF03464,1
Rhizaria,15,PF03501,1
Rhizaria,15,PF03522,1
Rhizaria,15,PF03540,1
Rhizaria,15,PF03556,1
Rhizaria,15,PF03567,1
Rhizaria,15,PF03587,1
Rhizaria,15,PF03588,1
Rhizaria,15,PF03619,1
Rhizaria,15,PF03630,1
Rhizaria,15,PF03635,1
Rhizaria,15,PF03637,1
Rhizaria,15,PF03643,1
Rhizaria,15,PF03645,1
Rhizaria,15,PF03647,1
Rhizaria,15,PF03656,1
Rhizaria,15,PF03660,1
Rhizaria,15,PF03662,1
Rhizaria,15,PF03665,1
Rhizaria,15,PF03690,1
Rhizaria,15,PF03721,1
Rhizaria,15,PF03727,1
Rhizaria,15,PF03747,1
Rhizaria,15,PF03770,1
Rhizaria,15,PF03798,1
Rhizaria,15,PF03803,1
Rhizaria,15,PF03820,1
Rhizaria,15,PF03870,1
Rhizaria,15,PF03878,1
Rhizaria,15,PF03909,1
Rhizaria,15,PF03931,1
Rhizaria,15,PF03937,1
Rhizaria,15,PF03946,1
Rhizaria,15,PF03947,1
Rhizaria,15,PF03949,1
Rhizaria,15,PF03953,1
Rhizaria,15,PF03966,1
Rhizaria,15,PF03969,1
Rhizaria,15,PF03981,1
Rhizaria,15,PF03982,1
Rhizaria,15,PF03985,1
Rhizaria,15,PF03987,1
Rhizaria,15,PF03992,1
Rhizaria,15,PF03997,1
Rhizaria,15,PF04005,1
Rhizaria,15,PF04037,1
Rhizaria,15,PF04045,1
Rhizaria,15,PF04051,1
Rhizaria,15,PF04053,1
Rhizaria,15,PF04055,1
Rhizaria,15,PF04062,1
Rhizaria,15,PF04072,1
Rhizaria,15,PF04078,1
Rhizaria,15,PF04087,1
Rhizaria,15,PF04096,1
Rhizaria,15,PF04099,1
Rhizaria,15,PF04106,1
Rhizaria,15,PF04109,1
Rhizaria,15,PF04110,1
Rhizaria,15,PF04111,1
Rhizaria,15,PF04116,1
Rhizaria,15,PF04117,1
Rhizaria,15,PF04129,1
Rhizaria,15,PF04137,1
Rhizaria,15,PF04140,1
Rhizaria,15,PF04142,1
Rhizaria,15,PF04145,1
Rhizaria,15,PF04153,1
Rhizaria,15,PF04157,1
Rhizaria,15,PF04177,1
Rhizaria,15,PF04178,1
Rhizaria,15,PF04190,1
Rhizaria,15,PF04191,1
Rhizaria,15,PF04193,1
Rhizaria,15,PF04194,1
Rhizaria,15,PF04209,1
Rhizaria,15,PF04241,1
Rhizaria,15,PF04258,1
Rhizaria,15,PF04280,1
Rhizaria,15,PF04326,1
Rhizaria,15,PF04379,1
Rhizaria,15,PF04389,1
Rhizaria,15,PF04403,1
Rhizaria,15,PF04408,1
Rhizaria,15,PF04424,1
Rhizaria,15,PF04427,1
Rhizaria,15,PF04430,1
Rhizaria,15,PF04442,1
Rhizaria,15,PF04488,1
Rhizaria,15,PF04502,1
Rhizaria,15,PF04511,1
Rhizaria,15,PF04515,1
Rhizaria,15,PF04547,1
Rhizaria,15,PF04563,1
Rhizaria,15,PF04564,1
Rhizaria,15,PF04573,1
Rhizaria,15,PF04603,1
Rhizaria,15,PF04614,1
Rhizaria,15,PF04628,1
Rhizaria,15,PF04641,1
Rhizaria,15,PF04652,1
Rhizaria,15,PF04670,1
Rhizaria,15,PF04683,1
Rhizaria,15,PF04716,1
Rhizaria,15,PF04719,1
Rhizaria,15,PF04727,1
Rhizaria,15,PF04729,1
Rhizaria,15,PF04733,1
Rhizaria,15,PF04749,1
Rhizaria,15,PF04757,1
Rhizaria,15,PF04777,1
Rhizaria,15,PF04784,1
Rhizaria,15,PF04791,1
Rhizaria,15,PF04800,1
Rhizaria,15,PF04802,1
Rhizaria,15,PF04811,1
Rhizaria,15,PF04857,1
Rhizaria,15,PF04884,1
Rhizaria,15,PF04893,1
Rhizaria,15,PF04900,1
Rhizaria,15,PF04909,1
Rhizaria,15,PF04910,1
Rhizaria,15,PF04916,1
Rhizaria,15,PF04921,1
Rhizaria,15,PF04928,1
Rhizaria,15,PF04930,1
Rhizaria,15,PF04939,1
Rhizaria,15,PF04950,1
Rhizaria,15,PF04969,1
Rhizaria,15,PF04979,1
Rhizaria,15,PF04998,1
Rhizaria,15,PF05002,1
Rhizaria,15,PF05018,1
Rhizaria,15,PF05021,1
Rhizaria,15,PF05023,1
Rhizaria,15,PF05028,1
Rhizaria,15,PF05047,1
Rhizaria,15,PF05050,1
Rhizaria,15,PF05057,1
Rhizaria,15,PF05064,1
Rhizaria,15,PF05071,1
Rhizaria,15,PF05091,1
Rhizaria,15,PF05118,1
Rhizaria,15,PF05147,1
Rhizaria,15,PF05153,1
Rhizaria,15,PF05179,1
Rhizaria,15,PF05193,1
Rhizaria,15,PF05199,1
Rhizaria,15,PF05206,1
Rhizaria,15,PF05208,1
Rhizaria,15,PF05216,1
Rhizaria,15,PF05221,1
Rhizaria,15,PF05277,1
Rhizaria,15,PF05282,1
Rhizaria,15,PF05291,1
Rhizaria,15,PF05336,1
Rhizaria,15,PF05347,1
Rhizaria,15,PF05348,1
Rhizaria,15,PF05462,1
Rhizaria,15,PF05470,1
Rhizaria,15,PF05529,1
Rhizaria,15,PF05557,1
Rhizaria,15,PF05577,1
Rhizaria,15,PF05602,1
Rhizaria,15,PF05631,1
Rhizaria,15,PF05648,1
Rhizaria,15,PF05653,1
Rhizaria,15,PF05667,1
Rhizaria,15,PF05700,1
Rhizaria,15,PF05712,1
Rhizaria,15,PF05721,1
Rhizaria,15,PF05724,1
Rhizaria,15,PF05739,1
Rhizaria,15,PF05743,1
Rhizaria,15,PF05753,1
Rhizaria,15,PF05761,1
Rhizaria,15,PF05773,1
Rhizaria,15,PF05783,1
Rhizaria,15,PF05832,1
Rhizaria,15,PF05856,1
Rhizaria,15,PF05875,1
Rhizaria,15,PF05903,1
Rhizaria,15,PF05915,1
Rhizaria,15,PF05958,1
Rhizaria,15,PF05994,1
Rhizaria,15,PF06017,1
Rhizaria,15,PF06026,1
Rhizaria,15,PF06041,1
Rhizaria,15,PF06047,1
Rhizaria,15,PF06052,1
Rhizaria,15,PF06068,1
Rhizaria,15,PF06071,1
Rhizaria,15,PF06093,1
Rhizaria,15,PF06105,1
Rhizaria,15,PF06127,1
Rhizaria,15,PF06201,1
Rhizaria,15,PF06220,1
Rhizaria,15,PF06320,1
Rhizaria,15,PF06337,1
Rhizaria,15,PF06384,1
Rhizaria,15,PF06414,1
Rhizaria,15,PF06417,1
Rhizaria,15,PF06419,1
Rhizaria,15,PF06487,1
Rhizaria,15,PF06602,1
Rhizaria,15,PF06677,1
Rhizaria,15,PF06703,1
Rhizaria,15,PF06772,1
Rhizaria,15,PF06814,1
Rhizaria,15,PF06911,1
Rhizaria,15,PF06920,1
Rhizaria,15,PF06963,1
Rhizaria,15,PF06966,1
Rhizaria,15,PF06974,1
Rhizaria,15,PF06984,1
Rhizaria,15,PF07002,1
Rhizaria,15,PF07019,1
Rhizaria,15,PF07052,1
Rhizaria,15,PF07059,1
Rhizaria,15,PF07065,1
Rhizaria,15,PF07159,1
Rhizaria,15,PF07162,1
Rhizaria,15,PF07189,1
Rhizaria,15,PF07258,1
Rhizaria,15,PF07393,1
Rhizaria,15,PF07479,1
Rhizaria,15,PF07491,1
Rhizaria,15,PF07496,1
Rhizaria,15,PF07500,1
Rhizaria,15,PF07521,1
Rhizaria,15,PF07534,1
Rhizaria,15,PF07541,1
Rhizaria,15,PF07542,1
Rhizaria,15,PF07647,1
Rhizaria,15,PF07690,1
Rhizaria,15,PF07714,1
Rhizaria,15,PF07717,1
Rhizaria,15,PF07719,1
Rhizaria,15,PF07722,1
Rhizaria,15,PF07724,1
Rhizaria,15,PF07738,1
Rhizaria,15,PF07742,1
Rhizaria,15,PF07766,1
Rhizaria,15,PF07774,1
Rhizaria,15,PF07779,1
Rhizaria,15,PF07847,1
Rhizaria,15,PF07855,1
Rhizaria,15,PF07857,1
Rhizaria,15,PF07859,1
Rhizaria,15,PF07876,1
Rhizaria,15,PF07885,1
Rhizaria,15,PF07910,1
Rhizaria,15,PF07928,1
Rhizaria,15,PF07933,1
Rhizaria,15,PF07970,1
Rhizaria,15,PF07974,1
Rhizaria,15,PF07986,1
Rhizaria,15,PF07991,1
Rhizaria,15,PF07992,1
Rhizaria,15,PF07994,1
Rhizaria,15,PF08007,1
Rhizaria,15,PF08016,1
Rhizaria,15,PF08059,1
Rhizaria,15,PF08123,1
Rhizaria,15,PF08148,1
Rhizaria,15,PF08159,1
Rhizaria,15,PF08172,1
Rhizaria,15,PF08190,1
Rhizaria,15,PF08212,1
Rhizaria,15,PF08238,1
Rhizaria,15,PF08240,1
Rhizaria,15,PF08241,1
Rhizaria,15,PF08294,1
Rhizaria,15,PF08312,1
Rhizaria,15,PF08315,1
Rhizaria,15,PF08324,1
Rhizaria,15,PF08423,1
Rhizaria,15,PF08442,1
Rhizaria,15,PF08449,1
Rhizaria,15,PF08450,1
Rhizaria,15,PF08477,1
Rhizaria,15,PF08507,1
Rhizaria,15,PF08512,1
Rhizaria,15,PF08542,1
Rhizaria,15,PF08544,1
Rhizaria,15,PF08553,1
Rhizaria,15,PF08569,1
Rhizaria,15,PF08588,1
Rhizaria,15,PF08603,1
Rhizaria,15,PF08610,1
Rhizaria,15,PF08613,1
Rhizaria,15,PF08616,1
Rhizaria,15,PF08623,1
Rhizaria,15,PF08627,1
Rhizaria,15,PF08646,1
Rhizaria,15,PF08648,1
Rhizaria,15,PF08661,1
Rhizaria,15,PF08662,1
Rhizaria,15,PF08676,1
Rhizaria,15,PF08719,1
Rhizaria,15,PF08767,1
Rhizaria,15,PF08923,1
Rhizaria,15,PF08925,1
Rhizaria,15,PF09173,1
Rhizaria,15,PF09174,1
Rhizaria,15,PF09177,1
Rhizaria,15,PF09273,1
Rhizaria,15,PF09286,1
Rhizaria,15,PF09335,1
Rhizaria,15,PF09360,1
Rhizaria,15,PF09409,1
Rhizaria,15,PF09423,1
Rhizaria,15,PF09430,1
Rhizaria,15,PF09439,1
Rhizaria,15,PF09451,1
Rhizaria,15,PF09668,1
Rhizaria,15,PF09731,1
Rhizaria,15,PF09735,1
Rhizaria,15,PF09736,1
Rhizaria,15,PF09748,1
Rhizaria,15,PF09751,1
Rhizaria,15,PF09754,1
Rhizaria,15,PF09787,1
Rhizaria,15,PF09801,1
Rhizaria,15,PF10032,1
Rhizaria,15,PF10046,1
Rhizaria,15,PF10075,1
Rhizaria,15,PF10152,1
Rhizaria,15,PF10186,1
Rhizaria,15,PF10235,1
Rhizaria,15,PF10238,1
Rhizaria,15,PF10250,1
Rhizaria,15,PF10266,1
Rhizaria,15,PF10270,1
Rhizaria,15,PF10282,1
Rhizaria,15,PF10294,1
Rhizaria,15,PF10354,1
Rhizaria,15,PF10408,1
Rhizaria,15,PF10409,1
Rhizaria,15,PF10433,1
Rhizaria,15,PF10436,1
Rhizaria,15,PF10497,1
Rhizaria,15,PF10558,1
Rhizaria,15,PF10602,1
Rhizaria,15,PF10609,1
Rhizaria,15,PF10998,1
Rhizaria,15,PF11069,1
Rhizaria,15,PF11262,1
Rhizaria,15,PF11397,1
Rhizaria,15,PF11543,1
Rhizaria,15,PF11698,1
Rhizaria,15,PF11699,1
Rhizaria,15,PF11708,1
Rhizaria,15,PF11717,1
Rhizaria,15,PF11789,1
Rhizaria,15,PF11916,1
Rhizaria,15,PF11931,1
Rhizaria,15,PF11945,1
Rhizaria,15,PF11957,1
Rhizaria,15,PF11969,1
Rhizaria,15,PF11976,1
Rhizaria,15,PF12146,1
Rhizaria,15,PF12171,1
Rhizaria,15,PF12265,1
Rhizaria,15,PF12317,1
Rhizaria,15,PF12345,1
Rhizaria,15,PF12352,1
Rhizaria,15,PF12430,1
Rhizaria,15,PF12643,1
Rhizaria,15,PF12678,1
Rhizaria,15,PF12697,1
Rhizaria,15,PF12698,1
Rhizaria,15,PF12701,1
Rhizaria,15,PF12796,1
Rhizaria,15,PF12799,1
Rhizaria,15,PF12850,1
Rhizaria,15,PF12874,1
Rhizaria,15,PF12894,1
Rhizaria,15,PF12906,1
Rhizaria,15,PF12937,1
Rhizaria,15,PF12999,1
Rhizaria,15,PF13000,1
Rhizaria,15,PF13012,1
Rhizaria,15,PF13015,1
Rhizaria,15,PF13085,1
Rhizaria,15,PF13087,1
Rhizaria,15,PF13091,1
Rhizaria,15,PF13181,1
Rhizaria,15,PF13202,1
Rhizaria,15,PF13229,1
Rhizaria,15,PF13233,1
Rhizaria,15,PF13238,1
Rhizaria,15,PF13297,1
Rhizaria,15,PF13307,1
Rhizaria,15,PF13324,1
Rhizaria,15,PF13344,1
Rhizaria,15,PF13365,1
Rhizaria,15,PF13367,1
Rhizaria,15,PF13378,1
Rhizaria,15,PF13405,1
Rhizaria,15,PF13409,1
Rhizaria,15,PF13410,1
Rhizaria,15,PF13415,1
Rhizaria,15,PF13417,1
Rhizaria,15,PF13418,1
Rhizaria,15,PF13419,1
Rhizaria,15,PF13424,1
Rhizaria,15,PF13445,1
Rhizaria,15,PF13450,1
Rhizaria,15,PF13460,1
Rhizaria,15,PF13469,1
Rhizaria,15,PF13489,1
Rhizaria,15,PF13499,1
Rhizaria,15,PF13516,1
Rhizaria,15,PF13519,1
Rhizaria,15,PF13520,1
Rhizaria,15,PF13532,1
Rhizaria,15,PF13561,1
Rhizaria,15,PF13602,1
Rhizaria,15,PF13621,1
Rhizaria,15,PF13637,1
Rhizaria,15,PF13639,1
Rhizaria,15,PF13640,1
Rhizaria,15,PF13649,1
Rhizaria,15,PF13656,1
Rhizaria,15,PF13671,1
Rhizaria,15,PF13774,1
Rhizaria,15,PF13793,1
Rhizaria,15,PF13833,1
Rhizaria,15,PF13847,1
Rhizaria,15,PF13855,1
Rhizaria,15,PF13857,1
Rhizaria,15,PF13862,1
Rhizaria,15,PF13869,1
Rhizaria,15,PF13898,1
Rhizaria,15,PF13905,1
Rhizaria,15,PF13913,1
Rhizaria,15,PF13920,1
Rhizaria,15,PF13921,1
Rhizaria,15,PF13923,1
Rhizaria,15,PF13959,1
Rhizaria,15,PF14108,1
Rhizaria,15,PF14124,1
Rhizaria,15,PF14226,1
Rhizaria,15,PF14237,1
Rhizaria,15,PF14295,1
Rhizaria,15,PF14360,1
Rhizaria,15,PF14497,1
Rhizaria,15,PF14555,1
Rhizaria,15,PF14559,1
Rhizaria,15,PF14580,1
Rhizaria,15,PF14633,1
Rhizaria,15,PF14681,1
Rhizaria,15,PF14705,1
Rhizaria,15,PF14712,1
Rhizaria,15,PF14744,1
Rhizaria,15,PF14748,1
Rhizaria,15,PF14770,1
Rhizaria,15,PF14938,1
Rhizaria,15,PF14966,1
Rhizaria,15,PF15508,1
Rhizaria,15,PF16113,1
Rhizaria,15,PF16123,1
Rhizaria,15,PF16158,1
Rhizaria,15,PF16189,1
Rhizaria,15,PF16212,1
Rhizaria,15,PF16300,1
Rhizaria,15,PF16363,1
Rhizaria,15,PF16491,1
Rhizaria,15,PF16499,1
Rhizaria,15,PF16543,1
Rhizaria,15,PF16561,1
Rhizaria,15,PF16575,1
Rhizaria,15,PF16653,1
Rhizaria,15,PF16897,1
Rhizaria,15,PF16906,1
Rhizaria,15,PF16909,1
Rhizaria,15,PF16953,1
Rhizaria,15,PF17144,1
Rhizaria,15,PF17655,1
Rhizaria,15,PF17759,1
Rhizaria,15,PF17777,1
Rhizaria,15,PF17781,1
Rhizaria,15,PF17815,1
Rhizaria,15,PF18004,1
Rhizaria,15,PF18055,1
Rhizaria,15,PF18060,1
Rhizaria,15,PF18143,1
Rhizaria,15,PF18150,1
Rhizaria,15,PF18404,1
Rhizaria,15,PF18761,1
Rhizaria,15,PF18995,1
Rhizaria,15,PF19445,1
Rhizaria,15,PF20143,1
Chlorophyta,43,PF00004,1
Chlorophyta,43,PF00005,1
Chlorophyta,43,PF00006,1
Chlorophyta,43,PF00009,1
Chlorophyta,43,PF00010,1
Chlorophyta,43,PF00012,1
Chlorophyta,43,PF00013,1
Chlorophyta,43,PF00022,1
Chlorophyta,42,PF00023,0.976744186046512
Chlorophyta,43,PF00025,1
Chlorophyta,43,PF00026,1
Chlorophyta,42,PF00027,0.976744186046512
Chlorophyta,43,PF00034,1
Chlorophyta,43,PF00036,1
Chlorophyta,42,PF00037,0.976744186046512
Chlorophyta,41,PF00046,0.953488372093023
Chlorophyta,42,PF00063,0.976744186046512
Chlorophyta,43,PF00067,1
Chlorophyta,43,PF00069,1
Chlorophyta,43,PF00071,1
Chlorophyta,43,PF00072,1
Chlorophyta,43,PF00076,1
Chlorophyta,43,PF00082,1
Chlorophyta,43,PF00083,1
Chlorophyta,43,PF00085,1
Chlorophyta,43,PF00091,1
Chlorophyta,43,PF00097,1
Chlorophyta,42,PF00098,0.976744186046512
Chlorophyta,42,PF00101,0.976744186046512
Chlorophyta,43,PF00106,1
Chlorophyta,43,PF00107,1
Chlorophyta,43,PF00108,1
Chlorophyta,43,PF00109,1
Chlorophyta,43,PF00111,1
Chlorophyta,43,PF00112,1
Chlorophyta,42,PF00113,0.976744186046512
Chlorophyta,43,PF00117,1
Chlorophyta,43,PF00118,1
Chlorophyta,43,PF00121,1
Chlorophyta,43,PF00122,1
Chlorophyta,41,PF00124,0.953488372093023
Chlorophyta,43,PF00125,1
Chlorophyta,41,PF00127,0.953488372093023
Chlorophyta,43,PF00128,1
Chlorophyta,43,PF00133,1
Chlorophyta,43,PF00134,1
Chlorophyta,42,PF00136,0.976744186046512
Chlorophyta,43,PF00137,1
Chlorophyta,43,PF00141,1
Chlorophyta,43,PF00145,1
Chlorophyta,43,PF00149,1
Chlorophyta,43,PF00152,1
Chlorophyta,43,PF00153,1
Chlorophyta,42,PF00154,0.976744186046512
Chlorophyta,43,PF00155,1
Chlorophyta,43,PF00156,1
Chlorophyta,43,PF00160,1
Chlorophyta,43,PF00162,1
Chlorophyta,43,PF00164,1
Chlorophyta,43,PF00166,1
Chlorophyta,43,PF00168,1
Chlorophyta,43,PF00169,1
Chlorophyta,43,PF00170,1
Chlorophyta,43,PF00171,1
Chlorophyta,43,PF00173,1
Chlorophyta,43,PF00174,1
Chlorophyta,43,PF00175,1
Chlorophyta,43,PF00176,1
Chlorophyta,43,PF00177,1
Chlorophyta,43,PF00179,1
Chlorophyta,43,PF00180,1
Chlorophyta,43,PF00183,1
Chlorophyta,41,PF00185,0.953488372093023
Chlorophyta,43,PF00189,1
Chlorophyta,43,PF00198,1
Chlorophyta,43,PF00202,1
Chlorophyta,43,PF00203,1
Chlorophyta,42,PF00204,0.976744186046512
Chlorophyta,43,PF00206,1
Chlorophyta,43,PF00210,1
Chlorophyta,43,PF00211,1
Chlorophyta,43,PF00213,1
Chlorophyta,41,PF00215,0.953488372093023
Chlorophyta,43,PF00224,1
Chlorophyta,43,PF00225,1
Chlorophyta,43,PF00226,1
Chlorophyta,43,PF00227,1
Chlorophyta,43,PF00231,1
Chlorophyta,42,PF00233,0.976744186046512
Chlorophyta,43,PF00235,1
Chlorophyta,43,PF00237,1
Chlorophyta,43,PF00238,1
Chlorophyta,43,PF00240,1
Chlorophyta,42,PF00241,0.976744186046512
Chlorophyta,43,PF00244,1
Chlorophyta,43,PF00246,1
Chlorophyta,43,PF00248,1
Chlorophyta,43,PF00249,1
Chlorophyta,43,PF00252,1
Chlorophyta,43,PF00254,1
Chlorophyta,42,PF00255,0.976744186046512
Chlorophyta,42,PF00258,0.976744186046512
Chlorophyta,43,PF00262,1
Chlorophyta,43,PF00266,1
Chlorophyta,43,PF00268,1
Chlorophyta,43,PF00270,1
Chlorophyta,43,PF00271,1
Chlorophyta,43,PF00274,1
Chlorophyta,43,PF00275,1
Chlorophyta,43,PF00276,1
Chlorophyta,43,PF00282,1
Chlorophyta,43,PF00285,1
Chlorophyta,43,PF00288,1
